STATE,NPI,NPPES Provider Last Name,NPPES Provider First Name,NPPES Provider ZIP Code,NPPES Provider State,Specialty Description,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate,Long-Acting Opioid Claim Count,Long-Acting Opioid Prescribing Rate,,
AZ,1639218019,CRAIG,VELLIYAH,85016,AZ,Pharmacist,62,0,0,0,,,
AZ,1225139322,SARKO,GENOWEFA,85282,AZ,Physician Assistant,4684,0,0,0,,,
AZ,1457883035,WIEDMEIER,JULIA,85259,AZ,Internal Medicine,41,0,0,,,,
AZ,1699108621,GRAHAM,TONIA,85308,AZ,Nurse Practitioner,1096,42,3.832116788,,,,
AZ,1801213731,DEVAKUMAR,HEMIKAA,85340,AZ,Obstetrics & Gynecology,293,27,9.215017065,0,0,,
AZ,1871573204,MARTIN,DEAN,85006,AZ,Family Practice,15317,446,2.911797349,11,2.466367713,,
AZ,1760923981,GEIER,STEPHANIE,85050,AZ,Nurse Practitioner,36,0,0,0,,,
AZ,1245598010,LAWLESS,DENISE,85251,AZ,Nurse Practitioner,11,0,0,0,,,
AZ,1720298854,HARRINGTON,LAURA,85006,AZ,"Psychologist, Clinical",181,0,0,0,,,
AZ,1720179971,MARICIC,MICHAEL,85704,AZ,Rheumatology,4816,739,15.34468439,123,16.64411367,,
AZ,1215970264,GONZALEZ,LOURDES,85248,AZ,Internal Medicine,305,31,10.16393443,0,0,,
AZ,1699184093,PATON,HEMALI,85222,AZ,Pharmacist,15,0,0,0,,,
AZ,1841639812,HENDERSON,TRINA,85233,AZ,Nurse Practitioner,781,12,1.536491677,0,0,,
AZ,1609978808,LICK,JAY,85042,AZ,Obstetrics & Gynecology,98,0,0,0,,,
AZ,1790836575,GLOW,DAVID,85541,AZ,Family Practice,28,0,0,0,,,
AZ,1720065113,YOZSA,SERRINA,85251,AZ,Podiatry,302,37,12.25165563,0,0,,
AZ,1437572740,OHMART,DARRYL,85310,AZ,Pharmacist,13,0,0,0,,,
AZ,1750305603,LOFGREEN,JOHN,85224,AZ,Family Practice,4058,156,3.844258255,12,7.692307692,,
AZ,1447251798,MCDONALD,HARRISON,86403,AZ,Internal Medicine,9679,248,2.562248166,,,,
AZ,1639339005,WOS,LENORAH,85941,AZ,Family Practice,848,74,8.726415094,27,36.48648649,,
AZ,1871969063,SMITH,MEGAN,85006,AZ,Nurse Practitioner,2778,1561,56.19150468,348,22.29340167,,
AZ,1770622771,ADAMANY,DAMON,85375,AZ,Hand Surgery,144,116,80.55555556,0,0,,
AZ,1912070608,BREBURDA,CHRISTIAN,85008,AZ,Cardiology,810,0,0,0,,,
AZ,1689937575,SOHI,SAJEET,85395,AZ,Internal Medicine,2255,203,9.002217295,15,7.389162562,,
AZ,1952413924,HOLLE,LARRY,85028,AZ,Optometry,73,0,0,0,,,
AZ,1013910751,JIMENEZ,RODOLFO,85614,AZ,Family Practice,5544,417,7.521645022,66,15.82733813,,
AZ,1689630402,MOTSCH,LINDA,85308,AZ,Family Practice,5975,98,1.640167364,,,,
AZ,1902332315,FETZER,BETHANY,85206,AZ,Nurse Practitioner,12,0,0,0,,,
AZ,1801938873,PRICE,SHERYL,85308,AZ,Family Practice,187,0,0,0,,,
AZ,1730637844,JUAREZ,ANDRE,85379,AZ,Optometry,11,0,0,0,,,
AZ,1922523547,YEAGER,CHRISTAL,85297,AZ,Nurse Practitioner,189,20,10.58201058,,,,
AZ,1881733889,BIBB,JOHN,85016,AZ,Hematology-Oncology,1463,104,7.108680793,18,17.30769231,,
AZ,1528018819,FAZIL,IRFAN,85364,AZ,Internal Medicine,6421,503,7.833670768,156,31.0139165,,
AZ,1346226479,RHIEW,RICHARD,85614,AZ,Internal Medicine,5432,263,4.84167894,,,,
AZ,1609243500,LEW,ERIC,85308,AZ,Pharmacist,13,0,0,0,,,
AZ,1730328253,GUINAN,CATHY,85283,AZ,Nurse Practitioner,3004,56,1.864181092,0,0,,
AZ,1043436041,MCCANDLESS,LINDA,85395,AZ,Psychiatry,805,0,0,0,,,
AZ,1235523036,BAKER,ANNE-JEANETTE,85635,AZ,Nurse Practitioner,3933,227,5.771675566,22,9.691629956,,
AZ,1750328829,AL-TAMSHEH,RANIAH,85351,AZ,Internal Medicine,115,0,0,0,,,
AZ,1578526562,KHATIB,NADIM,86442,AZ,Family Practice,8748,83,0.948788295,,,,
AZ,1801850573,BORAD,MITESH,85259,AZ,Medical Oncology,86,0,0,,,,
AZ,1780889261,PRIER,THEODORE,85255,AZ,Family Practice,7321,226,3.087009971,33,14.60176991,,
AZ,1326435439,MATTERN,JADE,85142,AZ,Nurse Practitioner,53,0,0,0,,,
AZ,1538144720,DEVALERIA,PATRICK,85054,AZ,Thoracic Surgery,38,0,0,0,,,
AZ,1174799043,BHATT,PRAKSHEP,85349,AZ,Internal Medicine,8729,16,0.183297056,0,0,,
AZ,1386611002,KANER,SANFORD,85374,AZ,Podiatry,28,0,0,0,,,
AZ,1083043210,JOHNS,JOEI,85006,AZ,Physician Assistant,198,42,21.21212121,,,,
AZ,1366418162,SPURLING,KENT,85213,AZ,Dentist,71,0,0,0,,,
AZ,1043411333,KULIN,WENDI,85724,AZ,Neurology,2038,103,5.053974485,,,,
AZ,1275992646,MOORE,ROBERTA,85613,AZ,Nurse Practitioner,145,19,13.10344828,,,,
AZ,1982681284,VILLA,ANDREW,85224,AZ,Obstetrics & Gynecology,74,0,0,,,,
AZ,1396704680,CARLON,DOUGLAS,85375,AZ,Vascular Surgery,90,34,37.77777778,0,0,,
AZ,1760489033,HOWANSKY,PETRUSIA,85012,AZ,Podiatry,72,0,0,0,,,
AZ,1831385533,MIX,MICHELLE,85018,AZ,Interventional Cardiology,1612,0,0,0,,,
AZ,1437468840,STILES,KELLEEN,86442,AZ,Nurse Practitioner,1696,0,0,0,,,
AZ,1588661151,NEJAD,ABBAS,85212,AZ,Dentist,146,51,34.93150685,0,0,,
AZ,1336463652,DELA ROSA,EMILY ANGELICA,85392,AZ,Nurse Practitioner,117,0,0,0,,,
AZ,1912954975,CLINCH,CHARLES,85053,AZ,Obstetrics & Gynecology,163,0,0,0,,,
AZ,1881680080,LINES,RUSKIN,85234,AZ,Dermatology,484,0,0,0,,,
AZ,1043422777,BROTSKY,DESIREE,85381,AZ,Obstetrics & Gynecology,101,0,0,0,,,
AZ,1265678569,BHASIN,KARAN,85306,AZ,Internal Medicine,445,28,6.292134832,,,,
AZ,1356446454,FLOREZ,HENRY,85364,AZ,Internal Medicine,7770,214,2.754182754,14,6.542056075,,
AZ,1366426025,DENNY,CATHLEEN,85122,AZ,Nurse Practitioner,102,0,0,0,,,
AZ,1699025494,BUZAN,ERIK-BRANDON,85260,AZ,Physician Assistant,1020,85,8.333333333,12,14.11764706,,
AZ,1487032389,WITTEN,ANTHONY,85724,AZ,Internal Medicine,412,33,8.009708738,,,,
AZ,1760458103,DHARIA,NEEL,85202,AZ,Medical Oncology,1681,294,17.48958953,66,22.44897959,,
AZ,1750721387,BETSWORTH,BRANDON,85251,AZ,Dentist,67,12,17.91044776,0,0,,
AZ,1053751701,YEH,FLORENCIA,85308,AZ,Optometry,15,0,0,0,,,
AZ,1558344390,MILLER,LAURENCE,85259,AZ,Gastroenterology,62,0,0,0,,,
AZ,1851392047,MATTSON,DAVID,85260,AZ,Nurse Practitioner,134,0,0,0,,,
AZ,1285739078,WETTSTEIN,KELLY,85249,AZ,Dentist,78,0,0,0,,,
AZ,1750567129,KIESECKER,ROBERT,86305,AZ,Nurse Practitioner,35,0,0,0,,,
AZ,1417077603,MUNJAL,JITENDER,85710,AZ,Clinical Cardiac Electrophysiology,4088,0,0,0,,,
AZ,1205986718,SINGH JONES,ABHILASHA,86442,AZ,Emergency Medicine,207,30,14.49275362,,,,
AZ,1174593370,PODEWELL,CLIFFORD,85375,AZ,Internal Medicine,3149,257,8.161321054,11,4.280155642,,
AZ,1619357175,KHAN,AYESHAW,85326,AZ,Dentist,204,48,23.52941177,0,0,,
AZ,1013330745,MOORE,ANNA,85395,AZ,Optometry,64,0,0,0,,,
AZ,1205810033,RUDIN,MARINA,85008,AZ,Endocrinology,1854,0,0,,,,
AZ,1306949219,VEGUNTA,SUNEELA,85260,AZ,Internal Medicine,2417,34,1.406702524,,,,
AZ,1073506036,CLARK,SAMUEL,85018,AZ,Family Practice,8815,347,3.936471923,18,5.187319885,,
AZ,1407203243,BAYOH,MARIAMA,85375,AZ,Nurse Practitioner,1198,50,4.173622705,,,,
AZ,1902092992,ZINK,EZEKIAS,85308,AZ,Physician Assistant,218,21,9.633027523,0,0,,
AZ,1164853578,BEWLEY,COLE,86301,AZ,Physician Assistant,1208,0,0,,,,
AZ,1194738674,ROONEY,HOLLY,85501,AZ,Family Practice,7254,620,8.547008547,185,29.83870968,,
AZ,1043267743,NANDA,ANIL,85008,AZ,Geriatric Medicine,10359,207,1.998262381,83,40.09661836,,
AZ,1265455331,COMBS,JAMES,85296,AZ,Physician Assistant,2001,95,4.747626187,,,,
AZ,1013985902,MURPHY,CHRISTOPHER,86001,AZ,Internal Medicine,109,0,0,0,,,
AZ,1154729374,SCHMIDT,ROSEMARIE,85143,AZ,Nurse Practitioner,1142,52,4.553415061,11,21.15384615,,
AZ,1033369665,MODY,NEIL,85306,AZ,Internal Medicine,596,13,2.181208054,0,0,,
AZ,1689124745,GERBER,SARAH,85037,AZ,Physician Assistant,503,40,7.952286282,,,,
AZ,1982809786,NOONE,ROBERT,86322,AZ,Dentist,116,16,13.79310345,0,0,,
AZ,1689749145,WONG,JUSTIN,85711,AZ,Dentist,44,0,0,0,,,
AZ,1124292321,AGUILAR,CARRIE,85297,AZ,Obstetrics & Gynecology,39,0,0,0,,,
AZ,1144583360,REINKING,JESSE,85724,AZ,Psychiatry & Neurology,61,0,0,0,,,
AZ,1497282461,CAPUANO,LACEY,85741,AZ,Nurse Practitioner,43,0,0,0,,,
AZ,1134483050,ROLLER,BRENTIN,85021,AZ,Internal Medicine,18,0,0,0,,,
AZ,1770734964,STEEN,GARY,85004,AZ,Dentist,58,14,24.13793103,0,0,,
AZ,1437200797,BETSCH,JUNE,85705,AZ,Physician Assistant,155,0,0,0,,,
AZ,1417282898,PASION,FRANCES,85008,AZ,Internal Medicine,463,22,4.75161987,,,,
AZ,1932340346,BOLLES,AUTUMN,86409,AZ,Nurse Practitioner,29,0,0,0,,,
AZ,1295795011,JONES,GARY,85203,AZ,Dentist,26,0,0,0,,,
AZ,1972540367,STECK,JEROME,85710,AZ,Podiatry,172,104,60.46511628,0,0,,
AZ,1790730604,YELAMANCHILI,PRIDHVI,85210,AZ,Cardiology,3392,0,0,,,,
AZ,1780631044,BLAIR,JAMES,85282,AZ,Internal Medicine,6614,112,1.693377684,0,0,,
AZ,1598885477,HALL,BRENT,85382,AZ,Dentist,33,0,0,0,,,
AZ,1326042938,KAPLAN,BARRY,85021,AZ,Podiatry,124,0,0,0,,,
AZ,1265648554,BREWER,STEPHEN,85750,AZ,Family Practice,296,0,0,0,,,
AZ,1710366851,EALES,JUSTIN,85724,AZ,Emergency Medicine,65,11,16.92307692,0,0,,
AZ,1740202860,SIRIPURAPU,SHANTIPRIYA,85037,AZ,Internal Medicine,2577,129,5.005820722,,,,
AZ,1588690770,LUCCA,ROBERTO,85226,AZ,Optometry,44,0,0,0,,,
AZ,1932363876,GADDAM,ANITHA,85042,AZ,Internal Medicine,5486,146,2.661319723,,,,
AZ,1669523833,CONDIE,SCOTT,85234,AZ,Dentist,27,0,0,0,,,
AZ,1710323100,AARSVOLD,KELLY,85006,AZ,Internal Medicine,21,0,0,0,,,
AZ,1689828576,PAULL,BARBARANN,85004,AZ,Physician Assistant,905,487,53.8121547,68,13.96303901,,
AZ,1669436598,STOREY,ATHENA,85711,AZ,Dentist,46,0,0,0,,,
AZ,1659374866,KHAN,MOHAMMAD,85248,AZ,Neurology,921,0,0,0,,,
AZ,1083625883,MCCALL,SCOTT,85008,AZ,Psychiatry,334,0,0,0,,,
AZ,1255315669,COFFMAN,HEATHER,86001,AZ,Otolaryngology,254,14,5.511811024,0,0,,
AZ,1083013148,ARGENBRIGHT,MARY,85140,AZ,Nurse Practitioner,89,0,0,0,,,
AZ,1831509595,ALI MUCHERU,MARIAM,85259,AZ,General Surgery,19,11,57.89473684,0,0,,
AZ,1982855839,BARELA,DAVID,85284,AZ,Dentist,68,17,25,0,0,,
AZ,1831414499,HATCH,ARTHUR,85016,AZ,Physical Medicine and Rehabilitation,613,118,19.24959217,0,0,,
AZ,1477565943,BURKERT,PENNY,85283,AZ,Physician Assistant,4409,54,1.224767521,0,0,,
AZ,1174999718,FULLER,SARAH,85297,AZ,Nurse Practitioner,13,0,0,0,,,
AZ,1013135086,JACKSON,ROGER,85259,AZ,Dentist,51,13,25.49019608,0,0,,
AZ,1821086877,LUTHRA,ADARSH,85364,AZ,Internal Medicine,425,11,2.588235294,0,0,,
AZ,1588990394,SAMUEL-OJO,CATHERINE,85016,AZ,Nurse Practitioner,666,0,0,0,,,
AZ,1063540284,PATEL,JAY,85014,AZ,Pediatric Medicine,33,0,0,0,,,
AZ,1891031019,WRIGHT,MANJIT,85037,AZ,Physician Assistant,3044,162,5.32194481,0,0,,
AZ,1619234671,DARCHE,RACHEL,85724,AZ,Obstetrics & Gynecology,30,0,0,0,,,
AZ,1255651790,YARANON,MEGAN,85006,AZ,Hospitalist,37,0,0,0,,,
AZ,1487953840,HAN,KEVIN,85004,AZ,Plastic Surgery,18,11,61.11111111,0,0,,
AZ,1760779722,CHAMPION,MARY,85020,AZ,Ophthalmology,136,0,0,0,,,
AZ,1437276276,WOODS,MATTHEW,85295,AZ,Dermatology,570,0,0,0,,,
AZ,1740644350,WHITING,THOMAS,85008,AZ,Student in an Organized Health Care Education/Training Program,26,0,0,0,,,
AZ,1235170416,SELDEN,BRAD,85008,AZ,Emergency Medicine,18,0,0,0,,,
AZ,1093008237,GLENN,JORDAN,85006,AZ,General Surgery,197,75,38.07106599,0,0,,
AZ,1295826519,TAN,ALFONSO,85207,AZ,Internal Medicine,6458,265,4.103437597,14,5.283018868,,
AZ,1598954752,MOORE,FRANCES,85745,AZ,Psychiatry & Neurology,25,0,0,0,,,
AZ,1649617226,ABDELAZIZ,ABUBAKR,86401,AZ,Internal Medicine,141,0,0,0,,,
AZ,1477734937,GEYER,MARYK,85257,AZ,Naturopath,13,0,0,0,,,
AZ,1932147477,ALBASHA,KHALED,85297,AZ,Cardiology,1829,0,0,0,,,
AZ,1093927477,DEROIN,CHERYL,85258,AZ,Naturopath,11,0,0,0,,,
AZ,1447246129,AZIMA,PAYAM,85255,AZ,Internal Medicine,931,94,10.09667025,,,,
AZ,1447690607,KITZEROW,ALISON,85016,AZ,Optometry,627,0,0,0,,,
AZ,1891986287,ZARRINKELK,TREVIN,85006,AZ,Internal Medicine,223,55,24.66367713,0,0,,
AZ,1427305770,ANAISE,DAVID,85701,AZ,General Surgery,52,0,0,0,,,
AZ,1942205620,FADER,PAUL,86004,AZ,Family Practice,2056,35,1.70233463,0,0,,
AZ,1992764765,TOUGER,LESLIE,85006,AZ,Endocrinology,26,0,0,0,,,
AZ,1881750883,ROWE,KURT,85032,AZ,Dentist,56,0,0,0,,,
AZ,1477615201,GROSSMAN,HERBERT,85718,AZ,Psychiatry & Neurology,377,0,0,0,,,
AZ,1164809364,YANG,ELLEN,85033,AZ,Family Practice,391,29,7.416879795,,,,
AZ,1649668013,STANHIBEL,JASON,85745,AZ,Nurse Practitioner,206,52,25.24271845,,,,
AZ,1912319930,TRUSTMAN,JONATHAN,86001,AZ,Emergency Medicine,259,47,18.14671815,0,0,,
AZ,1104124007,FORESTER,BRANDON,85004,AZ,Physician Assistant,40,34,85,0,0,,
AZ,1649445586,SATHER,JAMES,85741,AZ,Dentist,63,0,0,0,,,
AZ,1528495793,NGUYEN,ALEXANDER,85251,AZ,Oral Surgery (Dentist only),60,0,0,0,,,
AZ,1760824189,DUGAN,DEBORAH,85143,AZ,Nurse Practitioner,1951,83,4.254228601,13,15.6626506,,
AZ,1720044423,SHAFFER,PATRICK,85739,AZ,Dentist,63,0,0,0,,,
AZ,1659412005,BUHRLEY,DAVID,85206,AZ,Dentist,12,0,0,0,,,
AZ,1760597389,TONDINI,JENISE,85338,AZ,Physician Assistant,19,13,68.42105263,,,,
AZ,1053491050,CHOWDHURY-JACKSON,ZEENAT,85735,AZ,Internal Medicine,5647,177,3.13440765,12,6.779661017,,
AZ,1437120300,BRABENTZ,KIMBERLY,85255,AZ,Family Practice,1784,40,2.242152466,0,0,,
AZ,1093750077,RICHER,LEE,85258,AZ,Podiatry,218,11,5.04587156,0,0,,
AZ,1477518041,BICHLER,TIMOTHY,85020,AZ,Pulmonary Disease,1189,0,0,0,,,
AZ,1386189777,ABASTILLAS,GERALD,85147,AZ,Nurse Practitioner,218,0,0,0,,,
AZ,1700094125,FLINT,JOHN,86001,AZ,Orthopedic Surgery,138,77,55.79710145,,,,
AZ,1720015118,MEIER,TIMOTHY,86314,AZ,Physician Assistant,341,193,56.59824047,0,0,,
AZ,1376799858,ALI,SYED,85724,AZ,Internal Medicine,160,23,14.375,,,,
AZ,1336685171,LAWSETH,NADIA,85029,AZ,Nurse Practitioner,86,0,0,0,,,
AZ,1437452430,ELAM,SOGOL,85054,AZ,Physician Assistant,330,0,0,0,,,
AZ,1538598487,MOORE,THOMAS,85051,AZ,Nurse Practitioner,4382,0,0,0,,,
AZ,1669576310,OLSON,TINA,85331,AZ,Nurse Practitioner,23,0,0,0,,,
AZ,1700975893,AKING,PADMA,85008,AZ,Psychiatry,2366,0,0,0,,,
AZ,1538166046,TEDESCO,JOSEPH,86401,AZ,Obstetrics & Gynecology,290,15,5.172413793,0,0,,
AZ,1376610832,WATSON,DENNIS,85249,AZ,Internal Medicine,13,0,0,0,,,
AZ,1427341726,LEAVITT,JARIN,85006,AZ,Obstetrics & Gynecology,20,0,0,0,,,
AZ,1518312826,ABREU,SHAWN,85006,AZ,Student in an Organized Health Care Education/Training Program,208,0,0,,,,
AZ,1912948431,PARKER,ANDREW,85034,AZ,Psychiatry,342,0,0,0,,,
AZ,1225389604,ALLOWAY,JOCELYN,85023,AZ,Physician Assistant,278,128,46.04316547,,,,
AZ,1588669584,ALPERIN,ADAM,85283,AZ,Obstetrics & Gynecology,60,0,0,0,,,
AZ,1548232820,DESOUZA,STEPHEN,85020,AZ,Ophthalmology,794,0,0,0,,,
AZ,1699847384,TRACY,LIBBI,85204,AZ,Optometry,329,0,0,0,,,
AZ,1558561977,PEPPLE,PHILIP,85224,AZ,General Surgery,36,0,0,0,,,
AZ,1215324447,GLAZER,ALEX,85724,AZ,Student in an Organized Health Care Education/Training Program,91,0,0,0,,,
AZ,1679861157,BETZ,WILLIAM,85296,AZ,Emergency Medicine,117,18,15.38461539,0,0,,
AZ,1083672315,ARMBRUSTER,ROBERT,85712,AZ,Internal Medicine,289,0,0,0,,,
AZ,1649615063,GOHR,IRENE,85716,AZ,Nurse Practitioner,364,11,3.021978022,0,0,,
AZ,1922103407,NELSON,BRADY,85381,AZ,Physician Assistant,7728,1495,19.3452381,152,10.16722408,,
AZ,1295772895,PRICE,DAVID,85224,AZ,Physician Assistant,242,59,24.38016529,0,0,,
AZ,1962545228,NAJMI,NEEKA,85204,AZ,Optometry,1502,0,0,0,,,
AZ,1598979668,ATMAKURI,SATYA,85206,AZ,Interventional Cardiology,5878,0,0,0,,,
AZ,1750603049,GABBARD,SUSAN,85730,AZ,Nurse Practitioner,61,0,0,0,,,
AZ,1942221635,AHMED,MEHMUD,85021,AZ,Psychiatry,4251,0,0,,,,
AZ,1124335740,NICHOLSON,NICOLA,85374,AZ,Physician Assistant,152,0,0,0,,,
AZ,1003872037,MARTINEZ HAWTHORNE,STEPHANIE,86001,AZ,Gastroenterology,693,0,0,0,,,
AZ,1326239120,JANIK,JOSEPH,85224,AZ,Dermatology,175,20,11.42857143,0,0,,
AZ,1922215383,WASIF,NABIL,85259,AZ,General Surgery,16,0,0,0,,,
AZ,1396851994,JOHNSON,STEPHEN,85306,AZ,Emergency Medicine,64,18,28.125,,,,
AZ,1083019251,ALVAREZ,MICHELLE,85205,AZ,Pharmacist,15,0,0,0,,,
AZ,1598960338,ASENDORF,ALBERT,85021,AZ,Internal Medicine,23,0,0,0,,,
AZ,1972590818,HINDOSH,RAAD,85255,AZ,Internal Medicine,628,58,9.23566879,,,,
AZ,1144252131,MARTINEZ,MARIA,85020,AZ,Pediatric Medicine,84,0,0,0,,,
AZ,1750611778,DALL AGNOL,MONIQUE,85743,AZ,Pharmacist,20,0,0,0,,,
AZ,1467859256,HENDRICKSON,LINDSAY,85209,AZ,Nurse Practitioner,125,0,0,0,,,
AZ,1609233105,CHAN,CHRISTINE,85746,AZ,Student in an Organized Health Care Education/Training Program,217,35,16.12903226,0,0,,
AZ,1396193868,HUSSAIN,BASHARAT,85364,AZ,Physician Assistant,903,50,5.53709856,0,0,,
AZ,1205897618,RADFORD,PEGGY,85016,AZ,Pediatric Medicine,17,0,0,0,,,
AZ,1871855585,FARRAN,SUMAYA,85715,AZ,Internal Medicine,88,0,0,0,,,
AZ,1477557494,MATSUMOTO,BERTRAM,85282,AZ,Ophthalmology,1641,0,0,0,,,
AZ,1366970527,JOHNSON,CHELSEA,85714,AZ,Family Practice,27,0,0,0,,,
AZ,1447240148,RADA,MICHAEL,85234,AZ,Emergency Medicine,50,0,0,0,,,
AZ,1740210616,KAHN,PATRICIA,85375,AZ,Emergency Medicine,200,29,14.5,0,0,,
AZ,1679680045,MIRANDA,JUAN,85323,AZ,Physician Assistant,561,23,4.099821747,0,0,,
AZ,1932262193,STAMAN,MARK,85013,AZ,Hospitalist,119,0,0,0,,,
AZ,1700981842,SCHWIMMER,MICHAEL,85202,AZ,Gastroenterology,820,0,0,0,,,
AZ,1376843227,LOWY,TAMAR,85266,AZ,Pharmacist,13,0,0,0,,,
AZ,1770589491,MARTIN,TRACEY,85282,AZ,Family Practice,2614,99,3.787299158,13,13.13131313,,
AZ,1518274596,MIHALKA,BRIAN,85746,AZ,Pharmacist,11,0,0,0,,,
AZ,1760896260,RUCK,MAGDALENA,86504,AZ,Dentist,40,0,0,0,,,
AZ,1992193957,MCLEOD,ROBERT,85206,AZ,Physician Assistant,196,40,20.40816327,0,0,,
AZ,1962765933,PRICKETT,JAMES,85724,AZ,Psychiatry & Neurology,149,0,0,0,,,
AZ,1811966898,BLAND,DONOVAN,85741,AZ,General Surgery,18,11,61.11111111,0,0,,
AZ,1053378711,JASON,KAREN,85004,AZ,Nurse Practitioner,42,0,0,0,,,
AZ,1689634354,DUONG,BINH,85013,AZ,Internal Medicine,2825,67,2.371681416,,,,
AZ,1801245386,SANDERS,PARIVASH,85713,AZ,Family Practice,261,13,4.980842912,0,0,,
AZ,1023548005,ZHOU,JAMES,85013,AZ,Neurological Surgery,27,12,44.44444444,0,0,,
AZ,1396768958,KUMAR,SHANTHA,85120,AZ,Cardiology,2774,11,0.396539293,,,,
AZ,1972784866,JASSER,M,85006,AZ,Internal Medicine,9057,203,2.241360274,13,6.403940887,,
AZ,1871567461,RACOWSKY,MARVIN,85033,AZ,Physician Assistant,14,0,0,0,,,
AZ,1538606793,KLING,LYNN,85635,AZ,Nurse Practitioner,688,55,7.994186047,,,,
AZ,1568775229,LAWRENCE,KELLEY,85139,AZ,Optometry,59,0,0,0,,,
AZ,1396148508,BALBARINO,MARY JOY,85395,AZ,Nurse Practitioner,815,17,2.085889571,0,0,,
AZ,1619937240,CLIFFORD,DONALD,85204,AZ,Dentist,27,0,0,0,,,
AZ,1063793818,MCCLAIN,MARGUERITE,85259,AZ,Physician Assistant,156,27,17.30769231,,,,
AZ,1447299185,GILES,MARTY,85715,AZ,Family Practice,2536,160,6.309148265,53,33.125,,
AZ,1356547152,FLORENTO,GREIG,85340,AZ,Dentist,65,26,40,0,0,,
AZ,1902123888,HENDERSON,JENNIFER,86001,AZ,Family Practice,2128,49,2.302631579,,,,
AZ,1871586362,BENNESON,BERKLEY,85251,AZ,Cardiology,4304,0,0,0,,,
AZ,1245678739,SCHALLER,JOCELYN,85019,AZ,Certified Nurse Midwife,32,0,0,0,,,
AZ,1841293677,BASSETT,RALPH,85375,AZ,Otolaryngology,881,46,5.221339387,0,0,,
AZ,1831345529,BITZA,BRET,85020,AZ,Internal Medicine,270,0,0,0,,,
AZ,1689660672,CHOI,JAE,85710,AZ,Internal Medicine,313,20,6.389776358,,,,
AZ,1205867413,GLADDING,RICHARD,85635,AZ,Interventional Cardiology,1050,0,0,0,,,
AZ,1831195478,SOMMERS,ALAN,85032,AZ,Cardiology,4340,0,0,0,,,
AZ,1356548226,BRITE,KATHLEEN,85012,AZ,Family Practice,509,34,6.679764244,0,0,,
AZ,1386800076,BROWN,MICHAEL,85340,AZ,Family Practice,1818,88,4.840484048,,,,
AZ,1053396937,CASERTA,FRANK,85282,AZ,Ophthalmology,1460,0,0,0,,,
AZ,1528230737,STANTON,NATALIE,85712,AZ,Hematology-Oncology,1404,189,13.46153846,94,49.73544974,,
AZ,1003263583,MARTIN,ADRIANA,85724,AZ,Internal Medicine,276,0,0,,,,
AZ,1053775635,PATEL,CHETAN,85042,AZ,Nurse Practitioner,506,17,3.359683795,0,0,,
AZ,1467452508,SINGER,DEANNA,85054,AZ,Physician Assistant,38,17,44.73684211,0,0,,
AZ,1851314348,KIM,CHARLES,85234,AZ,Internal Medicine,14,0,0,,,,
AZ,1194838284,WICKS,BRIDGET,86004,AZ,Nurse Practitioner,1162,42,3.614457831,0,0,,
AZ,1437348349,WOLFEL,AUDREY,85748,AZ,Nurse Practitioner,46,0,0,0,,,
AZ,1285061481,JANAC,MONICA,85023,AZ,Physician Assistant,380,196,51.57894737,,,,
AZ,1669549929,SABER,DEEANN,85719,AZ,Naturopath,14,0,0,0,,,
AZ,1255397378,JONES,HEATHER,85635,AZ,Physician Assistant,254,49,19.29133858,,,,
AZ,1336453091,HUNCHAK,DEREK,85266,AZ,Podiatry,25,0,0,0,,,
AZ,1710966239,BALDEMOR,DEBORAH,85381,AZ,Family Practice,505,37,7.326732673,0,0,,
AZ,1760554919,ASKARI,ALI,85006,AZ,Cardiology,9453,84,0.888606792,,,,
AZ,1831365188,PLENYS,SAULIUS,85215,AZ,Pharmacist,14,0,0,0,,,
AZ,1093995052,WILSON,DAVID,85006,AZ,Neurosurgery,24,0,0,0,,,
AZ,1720104649,ANTELL,JILL,85042,AZ,Nurse Practitioner,33,0,0,0,,,
AZ,1972572147,SHAFER,SYLVIA,85260,AZ,Physician Assistant,474,27,5.696202532,0,0,,
AZ,1063768877,KNOCHEL,JOHN,85351,AZ,Podiatry,685,55,8.02919708,0,0,,
AZ,1851747166,TAYLOR,CHRISTOPHER,85745,AZ,Nurse Practitioner,3311,222,6.704922984,,,,
AZ,1184020182,LEPETIT,JACQUELINE,85395,AZ,Nurse Practitioner,90,0,0,0,,,
AZ,1770739617,THOMPSON,TAYLOR,85037,AZ,Optometry,1841,0,0,0,,,
AZ,1639155070,MACKO,STEVEN,85239,AZ,Family Practice,5466,113,2.067325284,18,15.92920354,,
AZ,1417338880,HEAP,JAMES,85925,AZ,Family Practice,826,41,4.963680387,0,0,,
AZ,1619979952,KILLION,DAVID,85715,AZ,Urology,1835,57,3.10626703,0,0,,
AZ,1538258744,PENAHERRERA,SERGIO,85364,AZ,Internal Medicine,17883,104,0.581557904,,,,
AZ,1649482084,ABRAMS,JOSHUA,85020,AZ,Orthopedic Surgery,387,199,51.42118863,,,,
AZ,1598998833,HAN,SOOHYUN,85745,AZ,Dentist,12,0,0,0,,,
AZ,1902096092,DEL SORDI-STAATS,SUSAN,85260,AZ,Family Practice,1748,124,7.09382151,19,15.32258065,,
